,_id,jobs_completed,timeLeft,total_allocation,allocation,total_energy,total_runtime,scheduling_decisions,job_idx,userID,plays,visits,group,startTime,gameTime,version
52,66c4766f3bebf2876408dc76,15,7,200,1.0,3422.9022727272727,199,"{'10': {'machine1': ['18', 1], 'machine2': ['16', 0.75], 'machine3': ['10', 0.25], 'machine4': ['13', 0.6]}, '14': {'machine1': ['15', 1], 'machine2': ['16', 0.5], 'machine3': ['8', 1], 'machine4': ['13', 0.4444444444444444]}, '18': {'machine1': ['15', 0.5], 'machine2': ['14', 1], 'machine3': ['8', 0.5], 'machine4': ['13', 0.3076923076923077]}, '19': {'machine1': ['12', 1], 'machine2': ['14', 0.2], 'machine3': ['8', 0.1111111111111111], 'machine4': ['13', 0.07142857142857142]}, '27': {'machine1': ['12', 0.8888888888888888], 'machine2': ['9', 1], 'machine3': ['8', 0.47058823529411764], 'machine4': ['13', 0.36363636363636365]}, '29': {'machine1': ['12', 0.18181818181818182], 'machine2': ['9', 0.2], 'machine3': ['7', 1]}, '34': {'machine1': ['11', 1], 'machine2': ['9', 0.3333333333333333], 'machine3': ['7', 0.7142857142857143]}, '36': {'machine1': ['6', 1], 'machine2': ['9', 0.11764705882352941], 'machine3': ['7', 0.2222222222222222]}, '40': {'machine1': ['6', 0.6666666666666666], 'machine2': ['5', 1], 'machine3': ['7', 0.3076923076923077]}, '48': {'machine1': ['6', 0.5714285714285714], 'machine2': ['5', 0.6666666666666666], 'machine3': ['7', 0.38095238095238093], 'machine4': ['4', 1]}, '49': {'machine1': ['6', 0.06666666666666667], 'machine2': ['5', 0.07692307692307693], 'machine3': ['1', 1], 'machine4': ['4', 0.1111111111111111]}, '52': {'machine1': ['2', 1], 'machine2': ['5', 0.1875], 'machine3': ['1', 0.75], 'machine4': ['4', 0.25]}, '58': {'machine1': ['2', 0.6666666666666666], 'machine2': ['3', 1], 'machine3': ['1', 0.6], 'machine4': ['4', 0.3333333333333333]}, '60': {'machine1': ['2', 0.18181818181818182], 'machine2': ['0', 1], 'machine3': ['1', 0.16666666666666666], 'machine4': ['4', 0.1]}}",20,jpxjnb,3,3,1,1724151201034,194779,1
53,66c4773209f21551ff542d12,18,3,200,4.0,3516.2888888888883,196,"{'4': {'machine1': ['18', 1], 'machine2': ['16', 1], 'machine3': ['19', 1], 'machine4': ['11', 0.25]}, '6': {'machine1': ['18', 0.6666666666666666], 'machine2': ['16', 0.6666666666666666], 'machine3': ['10', 1], 'machine4': ['11', 0.3333333333333333]}, '8': {'machine1': ['17', 1], 'machine2': ['16', 0.4], 'machine3': ['10', 0.5], 'machine4': ['11', 0.25]}, '11': {'machine1': ['15', 1], 'machine2': ['16', 0.375], 'machine3': ['10', 0.42857142857142855], 'machine4': ['11', 0.2727272727272727]}, '16': {'machine1': ['15', 0.625], 'machine2': ['14', 1], 'machine3': ['10', 0.4166666666666667], 'machine4': ['11', 0.3125]}, '19': {'machine1': ['12', 1], 'machine2': ['13', 1], 'machine4': ['11', 0.15789473684210525]}, '27': {'machine1': ['12', 0.7272727272727273], 'machine2': ['6', 1], 'machine4': ['11', 0.2962962962962963]}, '39': {'machine1': ['9', 1], 'machine2': ['6', 0.6], 'machine3': ['7', 1]}, '40': {'machine1': ['9', 0.07692307692307693], 'machine2': ['2', 1], 'machine3': ['7', 0.07692307692307693]}, '48': {'machine1': ['5', 1], 'machine2': ['2', 0.8888888888888888], 'machine3': ['7', 0.38095238095238093], 'machine4': ['4', 1]}, '52': {'machine1': ['5', 0.3333333333333333], 'machine2': ['2', 0.3076923076923077], 'machine3': ['1', 1], 'machine4': ['4', 0.3333333333333333]}, '58': {'machine2': ['3', 1], 'machine3': ['1', 0.6], 'machine4': ['4', 0.3333333333333333]}, '60': {'machine2': ['0', 1], 'machine3': ['1', 0.16666666666666666], 'machine4': ['4', 0.1]}}",20,jpxjnb,4,4,1,1724151413234,179829,1
54,66c477e03bebf2876408dc77,11,8,200,7.0,3393.8005347593585,193,"{'20': {'machine1': ['10', 0.631578947368421], 'machine2': ['12', 1], 'machine3': ['8', 0.8]}, '22': {'machine1': ['10', 0.09523809523809523], 'machine2': ['12', 0.14285714285714285], 'machine3': ['8', 0.11764705882352941], 'machine4': ['3', 1]}, '26': {'machine1': ['10', 0.16], 'machine2': ['11', 1], 'machine3': ['7', 1], 'machine4': ['3', 0.6666666666666666]}, '34': {'machine1': ['10', 0.24242424242424243], 'machine2': ['9', 1], 'machine3': ['7', 0.6666666666666666], 'machine4': ['3', 0.5714285714285714]}, '43': {'machine1': ['6', 1], 'machine2': ['9', 0.5294117647058824], 'machine3': ['7', 0.42857142857142855], 'machine4': ['3', 0.391304347826087]}, '46': {'machine1': ['6', 0.25], 'machine3': ['5', 1], 'machine4': ['3', 0.11538461538461539]}, '48': {'machine1': ['6', 0.14285714285714285], 'machine2': ['0', 1], 'machine3': ['5', 0.4], 'machine4': ['3', 0.07142857142857142]}, '49': {'machine1': ['6', 0.06666666666666667], 'machine2': ['1', 1], 'machine3': ['5', 0.16666666666666666], 'machine4': ['3', 0.034482758620689655]}, '57': {'machine1': ['2', 1], 'machine2': ['1', 0.8888888888888888], 'machine3': ['5', 0.5714285714285714], 'machine4': ['3', 0.21621621621621623]}, '60': {'machine1': ['2', 0.2727272727272727], 'machine2': ['1', 0.25], 'machine3': ['4', 1], 'machine4': ['3', 0.075]}}",16,jpxjnb,5,5,1,1724151606679,134416,1
55,66c481c4ddc4307faabac4c0,8,12,200,35.0,3324.047391304348,165,"{'20': {'machine1': ['8', 0.2962962962962963], 'machine2': ['7', 0.20512820512820512], 'machine3': ['3', 1], 'machine4': ['10', 0.023809523809523808]}, '29': {'machine1': ['8', 0.25], 'machine2': ['7', 0.1875], 'machine3': ['9', 1], 'machine4': ['10', 0.02608695652173913]}, '35': {'machine1': ['8', 0.14285714285714285], 'machine2': ['7', 0.1111111111111111], 'machine3': ['9', 0.4], 'machine4': ['0', 1]}, '40': {'machine1': ['6', 1], 'machine2': ['7', 0.0847457627118644], 'machine4': ['0', 0.45454545454545453]}, '41': {'machine1': ['6', 0.16666666666666666], 'machine2': ['7', 0.016666666666666666], 'machine3': ['2', 1], 'machine4': ['0', 0.08333333333333333]}, '50': {'machine1': ['6', 0.6], 'machine2': ['5', 1], 'machine3': ['2', 0.9]}, '57': {'machine1': ['1', 1], 'machine2': ['5', 0.4375], 'machine3': ['2', 0.4117647058823529]}, '60': {'machine1': ['1', 0.3], 'machine2': ['4', 1]}}",13,1qa9cb8,2,2,4,1724154252365,47668,2
56,66c4829dddc4307faabac4c1,9,23,3000,92.43884615384604,2115.122307692308,111,"{'26': {'machine1': ['7', 0.15], 'machine2': ['11', 1], 'machine3': ['12', 0.3]}, '27': {'machine1': ['7', 0.047619047619047616], 'machine2': ['11', 0.25], 'machine3': ['8', 1]}, '43': {'machine1': ['7', 0.43243243243243246], 'machine2': ['9', 1], 'machine3': ['8', 0.9411764705882353]}, '44': {'machine1': ['7', 0.02631578947368421], 'machine2': ['9', 0.058823529411764705], 'machine3': ['5', 1]}, '45': {'machine1': ['7', 0.02564102564102564], 'machine2': ['2', 1], 'machine3': ['5', 0.5]}, '50': {'machine1': ['3', 1], 'machine2': ['2', 0.8333333333333334], 'machine3': ['5', 0.7142857142857143]}, '57': {'machine1': ['1', 1], 'machine2': ['2', 0.5384615384615384], 'machine3': ['5', 0.5]}, '60': {'machine1': ['1', 0.3], 'machine2': ['4', 1], 'machine3': ['0', 1]}}",14,10ybmos,3,3,4,1724154221012,279931,3
57,66c4839e3bebf2876408dc78,17,1,200,15.0,3415.45,185,"{'2': {'machine1': ['15', 0.3333333333333333], 'machine2': ['16', 0.125], 'machine3': ['18', 1]}, '4': {'machine1': ['15', 0.4], 'machine2': ['19', 1], 'machine3': ['18', 0.6666666666666666]}, '6': {'machine1': ['15', 0.2857142857142857], 'machine2': ['17', 1], 'machine3': ['12', 1]}, '7': {'machine1': ['15', 0.125], 'machine2': ['13', 1], 'machine3': ['12', 0.3333333333333333]}, '9': {'machine1': ['14', 1], 'machine2': ['13', 0.6666666666666666], 'machine3': ['12', 0.4]}, '11': {'machine1': ['14', 0.5], 'machine2': ['11', 1], 'machine3': ['12', 0.2857142857142857]}, '13': {'machine1': ['7', 1], 'machine2': ['11', 0.5], 'machine3': ['12', 0.2222222222222222]}, '14': {'machine1': ['7', 0.3333333333333333], 'machine2': ['9', 1], 'machine3': ['12', 0.1]}, '26': {'machine1': ['7', 0.8], 'machine2': ['9', 0.9230769230769231], 'machine3': ['10', 1]}, '30': {'machine1': ['7', 0.21052631578947367], 'machine2': ['9', 0.23529411764705882], 'machine3': ['8', 1]}, '43': {'machine1': ['7', 0.40625], 'machine2': ['6', 1], 'machine3': ['8', 0.7647058823529411]}, '48': {'machine1': ['7', 0.13513513513513514], 'machine2': ['6', 0.2777777777777778], 'machine3': ['5', 1]}, '50': {'machine1': ['7', 0.05128205128205128], 'machine2': ['6', 0.1], 'machine3': ['5', 0.2857142857142857], 'machine4': ['0', 1]}, '51': {'machine1': ['1', 1], 'machine3': ['5', 0.125], 'machine4': ['0', 0.3333333333333333]}, '57': {'machine1': ['1', 0.8571428571428571], 'machine2': ['3', 1], 'machine3': ['5', 0.42857142857142855], 'machine4': ['0', 0.6666666666666666]}, '60': {'machine1': ['1', 0.3], 'machine2': ['4', 1], 'machine4': ['0', 0.25]}}",20,10ybmos,4,4,4,1724154528042,240863,1
58,66c484cc217dee6c11eced62,17,7,200,31.0,3010.2687547746373,169,"{'9': {'machine1': ['10', 0.06060606060606061], 'machine2': ['15', 1], 'machine3': ['8', 0.5], 'machine4': ['17', 0.3333333333333333]}, '10': {'machine1': ['19', 1], 'machine2': ['15', 0.3333333333333333], 'machine3': ['8', 0.2], 'machine4': ['17', 0.14285714285714285]}, '13': {'machine1': ['18', 1], 'machine2': ['15', 0.5], 'machine3': ['8', 0.375], 'machine4': ['17', 0.3]}, '17': {'machine1': ['16', 1], 'machine2': ['15', 0.4], 'machine3': ['8', 0.3333333333333333], 'machine4': ['17', 0.2857142857142857]}, '19': {'machine1': ['16', 0.3333333333333333], 'machine2': ['14', 1], 'machine3': ['8', 0.14285714285714285]}, '22': {'machine1': ['12', 1], 'machine2': ['14', 0.6], 'machine3': ['8', 0.17647058823529413]}, '25': {'machine1': ['12', 0.5], 'machine2': ['13', 1], 'machine3': ['7', 1]}, '30': {'machine1': ['12', 0.45454545454545453], 'machine2': ['9', 1], 'machine3': ['7', 0.625]}, '35': {'machine1': ['11', 1], 'machine2': ['9', 0.5], 'machine3': ['7', 0.38461538461538464]}, '42': {'machine1': ['2', 1], 'machine2': ['9', 0.4117647058823529], 'machine3': ['7', 0.35]}, '43': {'machine1': ['2', 0.125], 'machine2': ['3', 1], 'machine3': ['7', 0.047619047619047616]}, '46': {'machine1': ['2', 0.2727272727272727], 'machine2': ['3', 0.75], 'machine3': ['6', 1]}, '48': {'machine1': ['5', 1], 'machine2': ['3', 0.3333333333333333], 'machine3': ['6', 0.4]}, '57': {'machine1': ['5', 0.8181818181818182], 'machine2': ['1', 1], 'machine3': ['6', 0.6428571428571429]}, '58': {'machine1': ['5', 0.08333333333333333], 'machine2': ['1', 0.1], 'machine3': ['4', 1]}, '60': {'machine1': ['0', 1], 'machine2': ['1', 0.16666666666666666], 'machine3': ['4', 0.6666666666666666]}}",20,10ybmos,5,5,4,1724154786083,296106,1
59,66c485a209f21551ff542d13,18,4,200,12.0,3287.05,188,"{'5': {'machine2': ['19', 1], 'machine3': ['10', 0.14285714285714285]}, '6': {'machine2': ['19', 0.5], 'machine3': ['10', 0.125], 'machine4': ['13', 1]}, '7': {'machine1': ['18', 0.3333333333333333], 'machine2': ['16', 1], 'machine3': ['10', 0.1111111111111111], 'machine4': ['13', 0.5]}, '9': {'machine1': ['17', 1], 'machine2': ['16', 0.6666666666666666], 'machine3': ['10', 0.18181818181818182], 'machine4': ['13', 0.5]}, '10': {'machine1': ['15', 1], 'machine2': ['16', 0.25], 'machine3': ['10', 0.08333333333333333], 'machine4': ['13', 0.2]}, '14': {'machine1': ['15', 0.8], 'machine2': ['16', 0.5], 'machine3': ['8', 1], 'machine4': ['13', 0.4444444444444444]}, '17': {'machine1': ['15', 0.375], 'machine2': ['14', 1], 'machine3': ['8', 0.42857142857142855], 'machine4': ['13', 0.25]}, '19': {'machine1': ['12', 1], 'machine2': ['14', 0.4], 'machine3': ['8', 0.2222222222222222], 'machine4': ['13', 0.14285714285714285]}, '27': {'machine1': ['12', 0.8], 'machine2': ['6', 1], 'machine3': ['8', 0.47058823529411764], 'machine4': ['13', 0.36363636363636365]}, '28': {'machine1': ['12', 0.09090909090909091], 'machine2': ['6', 0.1111111111111111], 'machine3': ['7', 1]}, '33': {'machine1': ['11', 1], 'machine2': ['6', 0.35714285714285715], 'machine3': ['7', 0.8333333333333334]}, '39': {'machine1': ['9', 1], 'machine2': ['6', 0.3], 'machine3': ['7', 0.5]}, '46': {'machine1': ['9', 0.5384615384615384], 'machine2': ['2', 1], 'machine3': ['7', 0.3684210526315789]}, '48': {'machine1': ['5', 1], 'machine2': ['2', 0.2222222222222222], 'machine3': ['7', 0.09523809523809523]}, '52': {'machine1': ['5', 0.6666666666666666], 'machine2': ['2', 0.3076923076923077], 'machine3': ['1', 1]}, '58': {'machine1': ['5', 0.5], 'machine2': ['3', 1], 'machine3': ['1', 0.6]}, '60': {'machine1': ['4', 1], 'machine2': ['0', 1], 'machine3': ['1', 0.16666666666666666]}}",20,10ybmos,6,6,4,1724155085924,207267,1
60,66c4866b09f21551ff542d14,19,0,200,9.0,3655.2846153846153,191,"{'3': {'machine2': ['10', 0.0625], 'machine3': ['8', 1]}, '7': {'machine2': ['10', 0.07692307692307693], 'machine3': ['8', 0.5714285714285714], 'machine4': ['17', 1]}, '9': {'machine1': ['18', 1], 'machine2': ['19', 1], 'machine3': ['8', 0.2222222222222222], 'machine4': ['17', 0.3333333333333333]}, '10': {'machine1': ['18', 0.3333333333333333], 'machine2': ['16', 1], 'machine3': ['8', 0.1], 'machine4': ['17', 0.14285714285714285]}, '17': {'machine1': ['15', 1], 'machine2': ['16', 0.875], 'machine3': ['8', 0.4117647058823529], 'machine4': ['17', 0.5]}, '18': {'machine1': ['15', 0.125], 'machine2': ['12', 1], 'machine3': ['7', 1]}, '22': {'machine1': ['14', 1], 'machine2': ['12', 0.8], 'machine3': ['7', 0.8]}, '25': {'machine1': ['13', 1], 'machine2': ['12', 0.375], 'machine3': ['7', 0.375]}, '31': {'machine1': ['9', 1], 'machine2': ['12', 0.42857142857142855], 'machine3': ['7', 0.42857142857142855]}, '35': {'machine1': ['9', 0.4], 'machine2': ['11', 1], 'machine3': ['7', 0.2222222222222222]}, '38': {'machine1': ['9', 0.23076923076923078], 'machine2': ['2', 1], 'machine3': ['7', 0.14285714285714285]}, '46': {'machine2': ['2', 0.7272727272727273], 'machine3': ['6', 1]}, '48': {'machine1': ['5', 1], 'machine2': ['2', 0.15384615384615385], 'machine3': ['6', 0.2]}, '52': {'machine1': ['5', 0.6666666666666666], 'machine2': ['1', 1], 'machine3': ['6', 0.2857142857142857], 'machine4': ['0', 1]}, '58': {'machine1': ['5', 0.5], 'machine2': ['1', 0.6], 'machine3': ['3', 1], 'machine4': ['0', 0.6]}, '60': {'machine1': ['4', 1], 'machine2': ['1', 0.16666666666666666], 'machine3': ['3', 0.25], 'machine4': ['0', 0.16666666666666666]}}",20,10ybmos,7,7,4,1724155301871,197067,1
61,66c48785217dee6c11eced63,7,26,3000,177.76442307692332,1924.4711538461538,113,"{'30': {'machine1': ['7', 0.21052631578947367], 'machine2': ['5', 0.25], 'machine3': ['8', 1]}, '43': {'machine1': ['7', 0.40625], 'machine2': ['6', 1], 'machine3': ['8', 0.7647058823529411]}, '48': {'machine1': ['7', 0.13513513513513514], 'machine2': ['6', 0.2777777777777778], 'machine3': ['2', 1]}, '50': {'machine1': ['7', 0.05128205128205128], 'machine2': ['6', 0.1], 'machine3': ['2', 0.2857142857142857], 'machine4': ['0', 1]}, '51': {'machine1': ['1', 1], 'machine3': ['2', 0.125], 'machine4': ['0', 0.3333333333333333]}, '57': {'machine1': ['1', 0.8571428571428571], 'machine2': ['3', 1], 'machine3': ['2', 0.42857142857142855], 'machine4': ['0', 0.6666666666666666]}, '60': {'machine1': ['1', 0.3], 'machine2': ['4', 1], 'machine3': ['2', 0.17647058823529413], 'machine4': ['0', 0.25]}}",12,10ybmos,8,8,4,1724155502362,230884,3
62,66c4888709f21551ff542d15,14,7,200,52.0,2723.638095238095,148,"{'9': {'machine2': ['17', 1], 'machine3': ['7', 0.2]}, '19': {'machine2': ['15', 1], 'machine3': ['7', 0.5]}, '20': {'machine2': ['12', 1], 'machine3': ['7', 0.047619047619047616]}, '22': {'machine1': ['14', 0.5], 'machine2': ['12', 0.6666666666666666], 'machine3': ['8', 1]}, '25': {'machine1': ['13', 1], 'machine2': ['12', 0.5], 'machine3': ['8', 0.6]}, '33': {'machine1': ['9', 1], 'machine2': ['12', 0.5714285714285714], 'machine3': ['8', 0.6153846153846154]}, '37': {'machine1': ['9', 0.3333333333333333], 'machine2': ['11', 1], 'machine3': ['8', 0.23529411764705882]}, '38': {'machine1': ['9', 0.07692307692307693], 'machine2': ['2', 1], 'machine3': ['6', 1]}, '48': {'machine1': ['5', 1], 'machine2': ['2', 0.9090909090909091], 'machine3': ['6', 0.9090909090909091]}, '50': {'machine1': ['5', 0.16666666666666666], 'machine2': ['2', 0.15384615384615385], 'machine3': ['6', 0.15384615384615385], 'machine4': ['0', 1]}, '51': {'machine1': ['1', 1], 'machine3': ['6', 0.07142857142857142], 'machine4': ['0', 0.3333333333333333]}, '57': {'machine1': ['1', 0.8571428571428571], 'machine2': ['3', 1], 'machine4': ['0', 0.6666666666666666]}, '60': {'machine1': ['1', 0.3], 'machine2': ['4', 1], 'machine4': ['0', 0.25]}}",19,10ybmos,9,9,4,1724155784084,251325,2
63,66c48948217dee6c11eced64,11,10,200,38.0,2812.254945054945,162,"{'14': {'machine1': ['7', 0.5714285714285714], 'machine2': ['12', 0.4], 'machine3': ['13', 1]}, '18': {'machine1': ['7', 0.36363636363636365], 'machine2': ['12', 0.2857142857142857], 'machine3': ['10', 1]}, '22': {'machine1': ['7', 0.26666666666666666], 'machine2': ['11', 1], 'machine3': ['10', 0.5]}, '26': {'machine1': ['7', 0.21052631578947367], 'machine2': ['6', 1], 'machine3': ['10', 0.3333333333333333]}, '42': {'machine1': ['7', 0.45714285714285713], 'machine2': ['6', 0.8], 'machine3': ['8', 1]}, '43': {'machine1': ['7', 0.027777777777777776], 'machine2': ['3', 1], 'machine3': ['8', 0.058823529411764705]}, '46': {'machine1': ['7', 0.07692307692307693], 'machine2': ['3', 0.75], 'machine3': ['2', 1]}, '48': {'machine1': ['5', 1], 'machine2': ['3', 0.3333333333333333], 'machine3': ['2', 0.4]}, '58': {'machine1': ['5', 0.8333333333333334], 'machine2': ['1', 1], 'machine3': ['2', 0.6666666666666666], 'machine4': ['0', 1]}, '60': {'machine1': ['4', 1], 'machine2': ['1', 0.16666666666666666], 'machine3': ['2', 0.11764705882352941], 'machine4': ['0', 0.16666666666666666]}}",16,10ybmos,10,10,4,1724156041420,169351,2
64,66c48a1fddc4307faabac4c2,11,18,3000,49.77352941176443,1980.4529411764704,122,"{'22': {'machine1': ['9', 1], 'machine3': ['8', 0.3333333333333333]}, '25': {'machine1': ['9', 0.42857142857142855], 'machine2': ['13', 1], 'machine3': ['8', 0.2]}, '27': {'machine1': ['9', 0.2222222222222222], 'machine2': ['11', 1], 'machine3': ['8', 0.11764705882352941]}, '29': {'machine1': ['9', 0.18181818181818182], 'machine2': ['11', 0.5], 'machine3': ['7', 1]}, '31': {'machine1': ['9', 0.15384615384615385], 'machine2': ['3', 1], 'machine3': ['7', 0.5]}, '35': {'machine1': ['6', 1], 'machine2': ['3', 0.6666666666666666], 'machine3': ['7', 0.5]}, '46': {'machine1': ['6', 0.7333333333333333], 'machine2': ['2', 1], 'machine3': ['7', 0.5789473684210527]}, '48': {'machine1': ['5', 1], 'machine2': ['2', 0.15384615384615385], 'machine3': ['7', 0.09523809523809523]}, '58': {'machine1': ['5', 0.8333333333333334], 'machine2': ['1', 1], 'machine4': ['0', 1]}, '60': {'machine1': ['4', 1], 'machine2': ['1', 0.16666666666666666], 'machine4': ['0', 0.16666666666666666]}}",16,10ybmos,11,11,4,1724156233813,198736,3
65,66c48ad6ddc4307faabac4c3,9,26,3000,320.14117647058805,1959.7176470588233,102,"{'28': {'machine1': ['11', 1], 'machine2': ['9', 0.2], 'machine3': ['8', 0.11764705882352941]}, '31': {'machine1': ['11', 0.6], 'machine2': ['9', 0.23076923076923078], 'machine3': ['7', 1]}, '35': {'machine1': ['6', 1], 'machine2': ['9', 0.23529411764705882], 'machine3': ['7', 0.5714285714285714]}, '46': {'machine1': ['6', 0.7333333333333333], 'machine2': ['2', 1], 'machine3': ['7', 0.6111111111111112]}, '48': {'machine1': ['5', 1], 'machine2': ['2', 0.15384615384615385], 'machine3': ['7', 0.1]}, '49': {'machine1': ['5', 0.3333333333333333], 'machine2': ['1', 1], 'machine3': ['7', 0.047619047619047616]}, '57': {'machine1': ['5', 0.7272727272727273], 'machine2': ['1', 0.8888888888888888], 'machine3': ['3', 1]}, '58': {'machine1': ['5', 0.08333333333333333], 'machine2': ['1', 0.1], 'machine3': ['0', 1]}, '60': {'machine1': ['4', 1], 'machine2': ['1', 0.16666666666666666], 'machine3': ['0', 0.6666666666666666]}}",14,10ybmos,12,12,4,1724156448456,161783,3
66,66c48b84ddc4307faabac4c4,7,28,3000,481.3558823529411,1837.2882352941176,96,"{'38': {'machine1': ['6', 0.6666666666666666], 'machine2': ['9', 0.9090909090909091], 'machine3': ['7', 1]}, '44': {'machine1': ['5', 1], 'machine2': ['9', 0.35294117647058826], 'machine3': ['7', 0.375]}, '49': {'machine1': ['5', 0.45454545454545453], 'machine2': ['2', 1], 'machine3': ['7', 0.23809523809523808]}, '50': {'machine1': ['5', 0.08333333333333333], 'machine2': ['2', 0.16666666666666666], 'machine3': ['3', 1]}, '57': {'machine1': ['1', 1], 'machine2': ['2', 0.5384615384615384], 'machine3': ['3', 0.875]}, '60': {'machine1': ['1', 0.3], 'machine2': ['4', 1], 'machine3': ['0', 1]}}",12,10ybmos,13,13,4,1724156632459,154941,3
67,66c48c22217dee6c11eced65,13,8,3000,11.150000000000048,2117.7000000000003,119,"{'11': {'machine1': ['13', 1]}, '15': {'machine1': ['14', 1]}, '20': {'machine1': ['12', 1]}, '24': {'machine1': ['12', 0.4444444444444444], 'machine2': ['11', 1]}, '26': {'machine1': ['12', 0.18181818181818182], 'machine2': ['9', 1]}, '33': {'machine2': ['9', 0.7777777777777778], 'machine3': ['8', 1]}, '41': {'machine1': ['6', 1], 'machine2': ['9', 0.47058823529411764], 'machine3': ['8', 0.5333333333333333]}, '43': {'machine1': ['6', 0.2], 'machine2': ['2', 1], 'machine3': ['8', 0.11764705882352941]}, '48': {'machine1': ['6', 0.3333333333333333], 'machine2': ['2', 0.7142857142857143], 'machine3': ['5', 1]}, '54': {'machine1': ['1', 1], 'machine2': ['2', 0.46153846153846156], 'machine3': ['5', 0.5454545454545454]}, '57': {'machine1': ['1', 0.3333333333333333], 'machine2': ['3', 1], 'machine3': ['5', 0.21428571428571427]}, '58': {'machine1': ['1', 0.1], 'machine2': ['3', 0.25], 'machine3': ['0', 1]}, '60': {'machine1': ['4', 1], 'machine2': ['3', 0.3333333333333333], 'machine3': ['0', 0.6666666666666666]}}",18,rorubw,2,2,5,1724156522571,415042,3
68,66c48e25217dee6c11eced66,17,0,200,21.0,3421.8,179,"{'1': {'machine1': ['19', 1], 'machine3': ['13', 1]}, '4': {'machine1': ['16', 1], 'machine2': ['9', 1], 'machine3': ['13', 0.75]}, '7': {'machine1': ['16', 0.5], 'machine2': ['9', 0.5], 'machine3': ['12', 1]}, '11': {'machine1': ['14', 1], 'machine2': ['9', 0.4], 'machine3': ['12', 0.5714285714285714]}, '14': {'machine1': ['7', 1], 'machine2': ['9', 0.23076923076923078], 'machine3': ['12', 0.3]}, '18': {'machine1': ['7', 0.5714285714285714], 'machine2': ['9', 0.23529411764705882], 'machine3': ['10', 1]}, '22': {'machine1': ['7', 0.36363636363636365], 'machine2': ['11', 1], 'machine3': ['10', 0.5]}, '26': {'machine1': ['7', 0.26666666666666666], 'machine2': ['2', 1], 'machine3': ['10', 0.3333333333333333]}, '35': {'machine1': ['7', 0.375], 'machine2': ['2', 0.6923076923076923], 'machine3': ['8', 1]}, '43': {'machine1': ['7', 0.25], 'machine2': ['5', 1], 'machine3': ['8', 0.47058823529411764]}, '50': {'machine1': ['7', 0.1794871794871795], 'machine2': ['5', 0.4666666666666667], 'machine3': ['6', 1]}, '51': {'machine1': ['1', 1], 'machine2': ['5', 0.0625], 'machine3': ['6', 0.125]}, '57': {'machine1': ['1', 0.8571428571428571], 'machine2': ['3', 1], 'machine3': ['6', 0.42857142857142855]}, '60': {'machine1': ['1', 0.3], 'machine2': ['4', 1], 'machine3': ['0', 1]}}",20,rorubw,3,3,5,1724156967924,508944,2
69,66c49260ddc4307faabac4c5,12,13,200,12.0,3495.324539512774,188,"{'17': {'machine1': ['10', 0.25], 'machine2': ['14', 1], 'machine3': ['8', 0.23529411764705882], 'machine4': ['11', 0.25]}, '18': {'machine1': ['10', 0.058823529411764705], 'machine2': ['14', 0.2], 'machine3': ['12', 1], 'machine4': ['11', 0.058823529411764705]}, '21': {'machine1': ['10', 0.15], 'machine2': ['13', 1], 'machine3': ['12', 0.75], 'machine4': ['11', 0.15]}, '27': {'machine1': ['10', 0.23076923076923078], 'machine2': ['9', 1], 'machine3': ['12', 0.6], 'machine4': ['11', 0.23076923076923078]}, '28': {'machine1': ['10', 0.037037037037037035], 'machine2': ['9', 0.14285714285714285], 'machine3': ['7', 1], 'machine4': ['11', 0.037037037037037035]}, '34': {'machine1': ['10', 0.18181818181818182], 'machine2': ['9', 0.46153846153846156], 'machine3': ['7', 0.8571428571428571], 'machine4': ['0', 1]}, '38': {'machine1': ['6', 1], 'machine2': ['9', 0.23529411764705882], 'machine3': ['7', 0.36363636363636365], 'machine4': ['0', 0.4]}, '40': {'machine1': ['6', 0.3333333333333333], 'machine2': ['5', 1], 'machine3': ['7', 0.15384615384615385], 'machine4': ['0', 0.16666666666666666]}, '48': {'machine1': ['6', 0.5714285714285714], 'machine2': ['5', 0.8], 'machine3': ['7', 0.38095238095238093], 'machine4': ['4', 1]}, '49': {'machine1': ['6', 0.06666666666666667], 'machine2': ['5', 0.09090909090909091], 'machine3': ['1', 1], 'machine4': ['4', 0.1111111111111111]}, '54': {'machine1': ['2', 1], 'machine2': ['5', 0.3125], 'machine3': ['1', 0.8333333333333334], 'machine4': ['4', 0.35714285714285715]}, '60': {'machine1': ['2', 0.5454545454545454], 'machine2': ['3', 1], 'machine3': ['1', 0.5], 'machine4': ['4', 0.3]}}",17,1almt66,2,2,2,1724158414193,130605,1
70,66c4934a3bebf2876408dc7b,7,3,3000,2244.95,370.1,57,"{'8': {'machine1': ['3', 1]}, '19': {'machine1': ['2', 1]}, '34': {'machine1': ['6', 1]}, '36': {'machine1': ['0', 1]}, '48': {'machine1': ['5', 1]}, '58': {'machine1': ['1', 1]}, '60': {'machine1': ['4', 1]}}",12,1almt66,3,3,2,1724158569165,209549,3
